hotel_name,rating,review_text,sentiment_score
Une parenthèse en Ardenne,7.533333333333334,sofa seat miss extra also small detail helpful shower floor carpet come shower floor wet small nothing else nice location house beautiful cozy house beautiful spacious even group twelve people kitchen plenty clean modern house quite charm huge number around living alright countryside owner later use cynical excuse deduct money deposit understand time quarantine difficult charge three night perhaps another top bit ridiculous something also u bed linen untrue ridiculous claim anyway house nice location owner cynical way try squeeze money already expensive property ruin trip u welcome beautiful management,0.17200000000000001
Usadba V hutorskoj tishy,9.8,excellent place spend time winter beautiful rural cottage seclude hamlet wood burning masonry heater negative still need car get place authentic place clean well decorate big garden taste homemade dinner honey great also interest spa service sleep nice amaze place best ever stayed sad stayed night super clean authentic house u middle night prepared breakfast probably best value money definitely return stayed two night lovely stay friendly pretty cosy well equip even found time play ping pong garden huge also park overall stay recommend,0.4805
V-Apartments,9.228571428571428,sometimes could hear upstairs layout apartment really good amaze modern place parking issue outside park garage host told u park near reduce rate find nod head direction park go find area find even daylight would handy give u small map parking advance original time give able get train couple original book host meet u show u give u apartment necessary equipment tea coffee comfortable space location good standard clean comfortable nothing warm welcome personal greet host u round could tourist map apartment well two bed apartment good tip host cheap parking nearby little point mattress bit soft make u nearly fall apartment super far beach supermarket bakery convenient nearby excellent fish apartment need come directly give u key explain include linen cleaning stuff thanks lot really stay would vacuum cleaner sand one home beach problem host come hep,0.24900000000000003
VIP 67,9.2,good apartment low town next door excellent kitchen could need owner super helpful friendly remember german speak area difficult parking outside front door need blue clock would good would inform parking front property hour blue disc availability free parking newly modern equipment appropriately size people nice though availability information area considerate bathroom wonderfully decorate apartment ideally host amaze always go extra mile make feel home surely come back public parking private apartment everything need short long stay friendly host long walk nice hot shower host brought nice food u definitely place ever near nothing available really comfortable bed modern apartment night woke noise music outside bed little hard u personal welcome host place brand new super clean everything could possibly need town walk distance nice drive distance busy road close spacious clean comfortable welcome host bottle wine water free great flat wonderful location extremely nice helpful definitely come back,0.39199999999999996
Vakantiehuis Haspengouw - Pastorij Mettekoven,9.5,great atmosphere beautifully furnish historic building fantastic rural landscape walk distance also plenty cultural within half hour drive distance kind prepared selection information interest n everything,0.509
Vakantiehuis ViDa,9.333333333333334,heel de top warm upstairs late noise motorway behind house quite noticeable sit garden house well insulate noise noticeable clean newly house lot residential neighborhood friendly hospitable owner eye detail min historical center nice car supermarket house perfect location house luxury could wish clean spacious large green garden good outdoor furniture hope future treat care nice home stay year fresh coffee table welcome little spacious comfortable bathroom perfect host friendly professional would like stay near surroundings green time year quiet,0.482
Vakantiehuisje De Vuurtoren,8.5,recreational park cabin situate fall apart several overgrown comfortable clean cosy area around chalet beautiful great surround water easy plan system still spent quite time chalet cute location view water great full easy daily cooking quite place,0.484
Vakantielogies Cathedral,8.21304347826087,friendly staff make u welcome comfortable possible difficult affected visit go friendly staff nice quite nice one night stay new clean close nice modern structure reasonably close big ever see cozy bathroom private wonderful breakfast option well inform staff day everything good strange system get hot water shower explanation fully centrally hotel thin dangerous clean near festival friendly helpful staff tiny go uncomfortable heavy luggage close train station min walk center city min walk beautiful scenery little shop next bridge always delicious taste parking cost high thought base information street also get noisy early morning think would also good refrigerator knew take location great couple walk st cathedral comfortable secure good bed shower staff excellent room cost reasonable location uncomfortable location tight entrance perfect location close old city stay hot water steep narrow good position near cozy nice big room hot good location little attention price overall quality welcome helpful staff good travel advice arrival fair money supplementary good coffee location great close good location close center nothing everything great location excellent breakfast external bathroom access bathroom restaurant open sun early continental breakfast location free fantastic host give u walk tour greatly comfortable modern location ideal walk town highly go hotel cathedral bathroom really dirty please see picture clean bathroom never see something like price could get proper instead really dirty location locate city center leisure around also next express location close historic city center comfortable clean,0.36450000000000005
Vakantieverblijf-Beestenboel,9.92,everything fantastic place incredible hope come back perfect place comfortable functional nothing move garden everything every facet apartment villa amuse host really kind helpful,0.575
Vakantiewoning De Konijnenweg,9.666666666666666,lovely street apartment close walk distance beach comfort need weekend away assign garage car whole trip hassle free sue give u information check efficient couple would definitely serve small family highly spacious light apartment across brilliant location main street calm quiet short walk sea front well kitchen twin second probably also space terrace quiet beautiful modern fully location middle th century close everything sweet helpful perfect,0.409
Vakantiewoning Margaux -free parking - Sauna,9.471428571428572,thank family excellent welcome think every detail make guest stay comfortable house clean organize nice definitely recommend place friendly everything home everything family need thanks great place stay everything perfect thanks host nice big house comfortable well kitchen good location lovely modern stylish child friendly house many host provide u tourist house information book confirm also timely pleasant stay beautiful house great nothing everything comfortable clean modern warm design lovely super clean excellent place bit far town car get town bit many small toilet upper floor leave u apparently owner u guaranty money cover cleaning even though include price eventually didnt agree didnt pay beautiful large everything new lot play around u use friendly give u get downtown,0.5375000000000001
Vakantiewoning Wanderlust,9.716666666666667,beautiful cottage clean comfortable bed ideally situate walk cycling west absolutely everything house exceptionally clean comfortable real test time kitchen well joy cook need beautiful flemish countryside far coast close border perfect place great rental property kind helpful host comfortable spacious kitchen modern easy use rental plenty charm comfort spare happy choice beautiful house friendly thanks nothing absolutely everything welcome friendly property completely friendly helpful owner wonderful tastefully decorate fully house inspire deeply touch history area everything great amaze house beautiful clean one kitchen knife serrate bread knife luckily brought basic g salt pepper oil toilet paper present must come well prepared go shopping straight away local shop close nothing within walk distance light central heating bit spacious kitchen din area well small cozy lounge area quiet seclude location nice garden outside seat comfortable overall spotlessly clean plenty information local nearby surprisingly nice town lovely well bicycle area nothing like though worth little steep dodgy knack opening kitchen excellent accommodation every way would stay recommend house amaze everything new modern extremely well organize best house stayed helpful friendly host amaze time,0.523
Vakantiewoningen-Pizzeria Blanckthys Voeren,7.800000000000001,flat run work satellite image barely visible location central close nature dog friendly garden bed breakfast could use fresh interior apartment bit good selection breakfast helpful staff location kind remote bad must car get anywhere large clean breakfast good well restaurant also walk path along side property go right past cow forest,0.2985
Value Stay Brussels Expo Hotel,7.21044776119403,staff breakfast clean location self check covid pandemic toilet need cleaning flush function wall bed comfortable cheap also good transport link city everything clean big reasonably price easy check corona time free parking front surroundings reasonable want pay drive permit city center want visit car walk distance tram around city center reception arrival good location work calm area easy park street quiet environment kind reception bed really uncomfortable really thin could hear every little noise good location easy check lot noise night annoy sleep clean good place close clean good thin much noise location good value price kettle nice neighborhood min walk min walk bus pas way daily instead bus good place stay bit expensive word cheap star comfortable bed clean tidy extremely close bid noisy passing stay well prepared easy access could bit cleaner anyhow nothing order good time previous staff kind good next area perfect event flow water shower low express check late arrival stay night flight morning big well quiet location ideal label short walk work staff allow use glass bar even say could leave deposit early check even know pay set fee comfy free parking work hot outside reception certain time day would close time receive communication advise collect safe another couple safe able collect key otherwise would probably able get try night duty manager may incorrectly able make contact inefficient keep anything cool speak reception say already turn high set would cold content would get quite large bed comfortable area quiet access little far center temperature hot cleaning liquid strong like somebody smoke nice big bathroom good location close stadion free parking friendly personnel quick check also outside reception underground parking bit per day include service also description free parking front miss reservation know beforehand would pay two night walk distance public transport heart walk perfect reason near area breakfast poor hot kind anything several parking right front find perfect spot clean rest hotel friendly use use stay different name regularly work nearby company last stayed ago much fine check limited open longer bar original breakfast longer use late check procedure work well try breakfast restaurant next door still good slightly warm coffee handsome smile gentleman reception location bit remote main transport fro transport consume time drive car nearby room exactly clean neat though newly built modern good value money easy check check warm thin basic complete acceptable round great value cool anything unable refresh work small unit room unbearably hot sun shin close give southerly orientation allow window untill arrive bathroom sink clearly visible please advertise breakfast available help access envelope unmanned desk welcome comfortable parking spot front hotel handful parking find many free parking surround street cozy quiet refrigerator safe keep personal lounge downstairs could eat drink coffee water de lavabo bad super service unless pay daily extra overall near mold bathroom partly dirty bed linen close fully repair far anything clean clean tidy hotel loud hard sleep close destination place everything cool problem location good easy find go center without car clean comfortable cozy stay sleep next time come back would like stay great short stay well late check er free street parking area difficult public transport available hence get help walk express check available u check late night quite far city center breakfast simple nice room smell quite old furniture level general cleaning quite low close center walk good location quite residential neighborhood show age excellent price quality time always superbly clean number one priority class excellent location nice comfortable see soon many thanks time problem come unexpectedly guy could checked due payment fail receive payment go wrong still reserve room reserve really awful take consideration case several day ago payment try decline receive payment go wrong still reserve pay time would book well would disaster weekend receptionist decline late check service stayed say late check possibility add late check option room bar cool hot make throw away salat really unpleasant situation room sink block water go away easily first time stayed thus knew expect previous experience go smooth without good saw photoalbum provide late check necessary case quiet beautiful view quite close bus station close would say walk away well show super clean bed comfortable express check service late night around able check go wedding building music night clock morning sleep never oblige dont go morning work pas horrible night go ask money back clean man reception nice helpful busy due corona virus situation breakfast available due reduce number comfortable good value money could get entrance password time wait hour ordinary warm control temperature also service clean stay good location storage iron reception open limited time airport shuttle knew location airport coffee machine deliver payment make comfortable entry key office simple convenient bathroom lock upon arrival shower work one bath though bit warm temperature good location close friendly helpful staff quiet neighborhood find place park car difficult location end walk extremely far bus driver drove past every stop could read cause u miss c sleep open meant noise street kept u overall pretty decent stay definitely would longer spacious super comfortable bed shower also really good clothesline bath super handy never actually saw staff due late check efficient late check system super easy quick air hot could sleep open sweat whole night air conditioner security camera transportation good hot everywhere soap shampoo miss nothing special everything bad bad room clean despite breakfast also satisfy various tourist nearby although connect public transportation albeit around walk distance station quite far city center reception available limited time give smell strong badly somewhat kind air make smell manageable kind smell many would like found terrible also hot manage sleep use short night sleep even though especially first night give combination heat smell terrible sleep tea coffee mattress low quality sink shower already half block struggle take shower however dirty clean spacious like hotel easy reach late night clean cosy system express check amaze good communication shower stop cold short time found long hair bed make wonder arrive,0.269
Van Der Valk Hotel Brugge Oostkamp,8.691891891891892,great nice interior design polite staff amaze breakfast great stay great food th time stayed live van chain luxury good great free car park clean friendly staff lovely outside area food limited wine menu two list one stock buy bottle wine glass disappoint beautiful top quality clean comfortable staff helpful stayed first week opening covid various put provide safe environment function well do everyone noise location near highway limited card restauration transition work kitchen attentive staff beautiful reception bar restauration restaurant good gym breakfast u comfort although standard room nice amaze buffet breakfast nothing love location one channel tunnel head south central huge great whatsoever often stay remains one always high standard good value nothing everything good even meal great great everyone helpful everything great standard high therefore look unnecessary use often transit northern also one thoroughly recommend would like add family also use hotel clean friendly efficient quality service also good location restaurant menu limited also breakfast expensive alternative continental breakfast fine best breakfast go insulation might noise temperature side great stuff great facility amaze night stay route next location conveniently parking free easy reception area beautifully decorate restaurant ate restaurant food delicious good value large balcony everything stay would definitely stay like everything spacious architecture fabulous breakfast extremely friendly staff location excellent passing motorway space cleanliness good hotel good standard therefore frequent visitor hotel never disappointed ideal location clean helpful efficient staff hesitation hotel drive explore old town take cost around parking everything never leave fantastic bar amaze breakfast wonderful spa especially people reception extremely friendly helpful slight smell sewage something else close reception area excellent place stay easy access motorway make good stop travel convenient motorway good value familiar hotel always visit staff always welcome efficient helpful always recommend family perhaps particularly din terrace light sink shower control temperature remote work admit fix next day price breakfast hotel transit business meeting extremely conveniently traffic noise restaurant excellent good stayed another van follow even nothing everything perfect everything fine friendly staff u arrival spacious spotlessly clean good restaurant dinner comprehensive buffet breakfast slightly outside would like easy enough get taxi well large comfortable front house recently provide lounge bar area outside terrace excellent choice food breakfast friendly helpful staff clean free parking strange swim costume worn sauna usually obligatory wear one well effect staff pleasant helpful spacious quiet request quiet away disturb plenty car park location handy motorway also town nothing large friendly staff good good drink good stayed overnight drive really nice short overnight stay drive high standard pillow thought huge comfy amaze breakfast ate ate ate choice great coffee na good location visit coast beautiful chef food creative nice omelet make free spacious shower beautiful location day parking area full hardly find park later understand kind bicycle race lot guest think one time case order much price quite low arrive first surprise lobby told bar free charge good sign thought room big quite new second surprise coffee machine quite rare even best coffee coffee really good bed comfy staff friendly new look drinking social area bad smell bed linen dirty remote work due thought great go drink midnight bar fair enough really amaze really stay bed comfortable breakfast tasty forget order breakfast make sure book breakfast family nearly much year old year old take credit flash card take week return back excessive bill full automatic back stayed time food bar great family one best ever stayed great stop way back right next motorway posh typical motorway stop breakfast fantastic displayed welcome book able purchase vend machine go go find longer available go bar purchase anything u time would really night location easy find beautifully situate ground really great experience spacious comfortable breakfast extra well worth money spent extra like tea coffee water beer cool free exceptional nothing excellent location right along side ample safe parking friendly attentive staff large warm clean shower excellent food also good fault excellent noise really issue great stop point convenient quality hotel great size family bonus clean comfortable difficult review like van chain everything fine food except restaurant staff busy night book table turn time pretty much ask twice everything wait everything table receive starter give bill apology bill wordlessly table rarely experienced poor service problem believe lay restaurant manager manage staff manager time dismissive whole business say wait long next morning reception staff excellent accepted complaint take meal cost reason complaint maybe unlucky happen quality location staff comfort easy find free parking site friendly staff reception comfortable bed excellent night sleep get really good price state clearly child book confirmation around reception staff told pay extra son bed confirmation point word way say may apply told reception word make lot clear even blink charge deceive really poor experience staff reception go back anything nice cloud poor handle staff anything similar check nice gentleman nice kind least try help stay nice experience time request quite give next motorway could sleep extremely unhappy staff check different extremely happy keep say make feel job smell corridor outside slow badly train staff restaurant good location nice dirty sofa bar en restaurant friendly people work bathtub bathroom great overpower smell like dirty nice noise level little high traffic grumpy waiter reception friendly breakfast st class staff rude restaurant price whiskey bar location ground floor near motorcycle give easy access load noise highway right near highway nice staff noisy place really great view cleanliness carpet bedroom large bedroom bath shower nice bar cocktail outstanding breakfast tea coffee service foul smell part reception staff cold felt like welcome service expensive cold poor quality look tire wall paper begin peel reception refurbishment work good think lose cosy appeal price breakfast include great nice drink bar area around fire place real cosy time year business appreciate lot never claim time disappointed first bed really need old slept bad second bad waste water smell bathroom third left nobody everything suppose someone client would told nobody let chance go disappointed last time breakfast choice quality despite repeat continually smell smell come shower waste use wet towel cover shower drain contain smell expand since last visit look good good nice spacious smelt disgust location convenience sure easily accessible without car besides large clean comfortable also care small go long way access main road easy parking close proximity bathroom remains hair last guest clean well first time stay inside bar free coca cola beer ice tea also everything coffee hot chocolate tea thanks check take long breakfast room bar food slight smell excellent breakfast good location overall good experience one major issue slow unstable real liability business hotel bit middle nowhere good access highway otherwise much happen within walk distance anyway well connect told min direct bus really almost impossible find large clean friendly helpful staff fantastic breakfast really soundproof although full absolutely sound come obvious everywhere cut everything good quality also small nice like free receptionist seem understand visible encounter left distressed state whilst wait taxi comfortable bed good spacious bathroom nice range available everything perfect location size space pity service receive change good immediate excellent location stop overnight long distance journey minimal disruption leave route friendly service,0.36250000000000004
Van der Valk Hotel Antwerpen,8.734722222222222,accessible top nothing everything noise insulation sufficient traffic noise ring road executive need excellent stay great atmosphere nice terrace food weather highly super friendly helpful staff free parking close highway good clean payment dinner bill sent pay cash every time good generally location nearby highway tram go city center fully nice bar mostly location drive public transport tram walk tram stop stylish comfortable machine inside shower superb sadly due covid din close though service available staff helpful courteous accommodate stay thank proper nicely decorate polite staff good cleaning cost breakfast arrangement location size general good thank really tidy clean modern nice stay reception helpful nice great food corona time need worry microwave wish ability heat food misunderstand long laundry take clean clothes inform clothes turn front desk would back next day well take day return friendly service service prompt clean food bistro amaze coffee machine work need property necessary option breakfast small coffee really coffee coffee go give take away make sure cup least full property clean beautiful covid situation make easy best make comfortable bad try shower bed also great slept like baby hallway dinner delicious clean already different enforcement covid far one breakfast still rich enjoyable covid meant industrial low quality food nicely prepared lot choice freshness mark breakfast great bathroom stylish modern solid seem shower hold water hold position buy go cheap fitness area small intelligently good quality dinner restaurant lot parking space free charge swim pool crowd clean staff friendly nice clean free parking lot available hard find minute drive comfortable big great shower nice panoramic upper breakfast amaze many sweet savory freshly fruit follow virus related well great location professional friendly service excellent property room amaze pool gym really enjoyable top breakfast buffet totally welcome plus save free parking nothing travel need always stay one air chill heat told hot certainly friendly staff u lunch restaurant close due much dust stylish bedroom common exceptional breakfast welcome mail couple visit could road work outside make find car park difficult stressful friendly efficient staff quiet excellent breakfast personally breakfast location like van bathroom clean little old restaurant breakfast average de la ring great nice staff good swim pool sauna area room quite old expensive free parking lot excellent breakfast nice bathroom location great large great staff easy parking well breakfast bed little soft however complaint preference good location late night check polite staff even noisy everything excellent back rich tasty breakfast car best place parking place overall good place night nothing love location mostly pool cold iron tasty good deal coffee tea food excellent great breakfast far city center great staff absolutely nothing everything beyond exceptionally clean neat tidy summer c superb super comfy bed would absolutely visit free parking great give time covid staff super friendly day book stay closer city terrible experience another stay come back stay van staff super friendly properly listing accurate clean tidy modern good en breakfast staff fast check n whole stay amaze food sleep quality customer service keep recommend breakfast check later even reception pay stay hour longer clean shower externally floor stand area important note consideration restaurant arrangement meal breakfast excellent set space cleanliness service staff top mark housekeep cleanliness specially current covid exemplary certainly come back use chain well do clean nothing round food excellent location ideal everything ideal like could use little bit update carpet furniture would nice still nice nice clean lobby area date overall experience nice staff friendly go way help location within walk distance take public transportation satisfied choose van eat restaurant comment regard food staff amaze helpful nice restaurant breakfast great quality truly recommend nice see bar restaurant reception however spotless comfortable everything need proper coffee machine everything great value money excellent professional staff beautiful property would definitely stay car park huge bonus kettle make cup tea also breakfast meet use van choice almost endless also fish restaurant come way much oil plate spacious clean amaze view everything bed amaze good ask receive arrival ready start price rating assign non clean properly non outdated use panel behind air dirty sort properly front desk agent new product good careful even glass door close silicone prevent water run floor big deal reception work breakfast buffet complete although fresh cut fruit simple yet modern furniture shower nice bed large comfortable breakfast service bar bit hit miss great excellent food breakfast really good heater system noisy breakfast dinner outstanding big clean nothing friendly helpful staff staff friendly professional time convenient overnight stay convenient location overnight motorway reception staff welcome efficient late breakfast excellent good consistent van standard perfect perfect close city center also extremely far modern clean comfortable delicious breakfast great place coffee something eat ground floor top sauna swim pool recommend place rather lot thing yes like structure construction order lunch frozen offer free beer compensation cook drinking free parking min find spot bad area full upside close highway breakfast great location ideal event although little town city easily public transport reception staff friendly helpful especially understand check due emergency new excellent noise although u work back next year gym could staff friendly helpful breakfast large choice nice stylish location good close highway food restaurant good also nice coffee machine free charge also ice maker corridor,0.4485
Van der Valk Hotel Brussels Airport,8.157608695652174,free shuttle suite junior due covid restaurant close nice staff good quality price breakfast great light stay hotel staff helpful efficient friendly air system spa bathtub work coffee machine boiler state description soft available nothing limited selection amaze spacious steam shower bed comfortable late check heating cold sadly take heat spacious next airport fast check inn next door construction building although hear much staff helpful client property clean en excellent enough super comfortable bed well covid restaurant still excellent choice range hot cold buffet service available unfortunately due covid gym could open car park good breakfast dinner cleaning air could well dust quiet area reception helpful courteous spacious comfortable stay despite due covid charge impossible get one way entrance exit parking lot taxi constantly construction site parking road fairly easy access could find bus airport take taxi found restaurant close service outrageously expensive give breakfast food juice coffee thought already food lodge told ate airport coffee nice spacious fairly large bathroom great coffee morning machine slow could location nice able work relax par great spot front entrance food dinner restaurant friendly polite staff extremely disappointed quality dish rare told restaurant serve spicy sauce basic chilly sauce garlic use really fresh garlic kind dry extremely polite professional staff right check check fitness center small fine would wish breakfast early flight good value money hot water driver shuttle bus turn first shuttle would great breakfast kind could open say want catch shuttle cleanliness friendliness helpfulness staff front desk look like little upgrade great place stay airport convenient transport great food hello night instead night book check check take extra night charge use upset need money back clean clean close airport long way lobby minor broken lamp shade stylish clean quite large say light bounce say speaker amaze also bed get extremely crowdy breakfast nice clean good na friendly staff feel welcome bed hard rock extremely lofty hard use without hurt neck didnt work good option night next airport great combination park sleep fly chance evaluate breakfast flight early lunch provide staff great despite busy place quite comfortable toilet without door could challenge one day small functional sleep fun design closeness airport great location food restaurant exceptional cosy expensive outside parking nice sleep well close airport van still secure value free water coffee signal bad inside properly body clearly noticeable bathroom functional shower door close completely inside door bathroom let say body lotion soundproof near airport ring road yet could hear anything outside adjacent complementary coffee tea well bar soft always twin bed split uncomfortable quality stuff concept quiet despite close airport nice decoration slow good work shower hot water work well lengthy line one employee work parking shuttle service great proximity airport cannot beat love van chain free always nice well bathroom clean weird find upgrade late bed comfortable everything bar open could bottle u size bed view tarmac excellent price good breakfast outside location awesome layover go center need min go near train station say major point single headset every cool also every every floor free charge breakfast excellent variety choose free airport shuttle driver food good standard possible watch canvas many really breakfast great lot take meal even also delicious free shuttle bus easy take time would recommend overnight stay flight room service excellent brand new forever top clean well normally get impeccable property time clean dirty general unkempt unfortunately checked late mood change lapse especially van last market perception totally breakfast general bar place good staff friendly price quality food excellent ideal place business relaxed set na perfect clean breakfast good fully book still enough choose even fresh orange juice water block sink bar restaurant none personal make much glass cup place buffet check entrance lot personal turn around take empty standard buffet cook request well choice cheese basic restaurant service slow food good suite nice wish stayed much longer staff friendly helpful n great need spot near airport free shuttle every min make sure book ahead small fast min drive airport worth walk shuttle easy super clean nice modern overnight layover perfect place get rest without spending much money right inside airport time enjoy bar restaurant lovely would recommend surprise good one find last minute really glad end staff really kind beautiful comfortable decoration cosy atmosphere want stay one night moreover lounge front find free bottle water cola really appreciable next time stay flight stay sure dinner nice room big clean second tea bag day glare way adjust lack service lounge get secondary property web site helpful front desk clerk small box small absolutely worth money bar could bit well small complaint book junior suite large shower turn steam eucalyptus bathroom floor comfy bed bar also great parking easy always stay use park sleep fly deal great love food restaurant comfortable clean staff helpful prior arrival stay good restaurant tire long trip check absolutely amaze sammy front desk absolutely friendly helpful fantastic always clean spacy comfortable make feel like come back home breakfast big choice everything tasty fresh expect overall th time van thought well great job always nothing really inviolate way space location amaze atmosphere nice location nil location service iron board closet staff super friendly amaze unique good distance everything see room badly bathroom door coffee pod machine function stingy hot drink tea black tea peppermint coffee small coffee one night much well van staff dour recall smile outside seat area staff slow take order least despite mistake make drink order rectify easily quiet comfortable good bathroom hand shower head easy na charger close need renovation location airport new lamb perfection near airport nice clean room terrible formula price like pillow soft available alternative bathroom clean toilet white attention regard cleaning bathroom work shuttle bus airport finally everything fix close airport good value money nice staff unfortunately didnt wardrobe personnel polite helpful quiet inform floor get th floor meeting go prefer th floor reassurance work would start moment leave anyway however second night party terrace quiet quiet due music noise also check stay would instead write huge queue check wait time least ten total one sneak short question last least amount get book least reservation actual stay big bathroom room clean extra bed daughter really uncomfortable mattress thin could feel wooden frame underneath night junior suite really nice spacious comfortable bed quality could great breakfast convenient location next airport overall good value money nothing great location beautiful great food great staff horrible smell smoking via heating make impossible sleep bad person brought service cold tomato soup hot say would inform reception never leave sat left shuttle operate make pay taxi distance repeat afraid viva best change hair renovate current good function properly shame colleague wont return location good stayed last year time way well experience back time shower overflow well seal blow stop work bathroom weird fresh smell noisy could hear every word say although disturb sign door cleaning team loud door around good location min drive airport nice cozy decoration water coffee tea coke include room immaculate large bathroom nice staff efficient pleasant spoke well airport shuttle service easy arrange would hesitate stay awesome service dirty run clean big space cleaning lady checked return reception receptionist told wait min lobby one completion cleaning apology process location need go reception get anything downstairs flexible arrangement quite figure different different right next start age bit good location close airport airport shuttle service available although may helpful extend last shuttle midnight breakfast also good decent everything bit use bed good little attentive accommodate staff coffee maker dirty brought could grab coffee lobby breakfast bar interest since coffee list feature hot water morning room first night acceptable drain bathroom place old dirty,0.3235
Van der Valk Hotel Dennenhof,8.7125,nice personnel everything except need road work visit convenient due covid breakfast limited nice room good fancy totally sloppy regularly come hotel business port top everything good always stay new nice separation toilet bathroom large part building separate kind old nobody walk freeze friendly staff room another building couple hundred walk dark cold happy rain nice look nice staff reception order day advance none one drive without food wy want come unless good explanation wy clean room tall table breakfast sofa type one side low breakfast quite good breakfast poorly laid extremely crowd modern bedroom comfortable shower door see glass nothing staff road work make difficult find entrance night modern luxurious good value bed need visit ideal location great food terrace deg sunshine breakfast could enhance coffee good line hotel calm clean bed good service friendly staff good location friendly staff friendly service good food good beer great bathroom door even toilet breakfast area bit crowd modern spacious great shower nothing new building great,0.4165
Vayamundo Oostende,7.163636363636363,great place free baby bed good location close beach would hot available either restaurant machine kettle coffee check efficient staff spoke make every effort help comfortable view good breakfast delicious disturb meant several unwanted early cleaning service bright large airy even end complex partial breakfast wonderful despite busy staff table immediately get u seat besides beach absolutely nothing around one shop one restaurant drive must take tramway city find big atmosphere inconsistent one zero connectivity either also would nice electric kettle boil water tea coffee nice spacious bathroom good ample space clothes right front beach tram stop reception tram cannot welcome help assistance reception value money reasonable refrigerator one effect cool usually provide lot noise would great however refrigerator work one night want make lot fuss fix staff lack bit motivation make visit worth clean small balcony side building still view sea like often contain lot dust found previous mattress blanket probably care say write tell house careful coffee line long get breakfast coffee know corona could easily personnel table table station wait line location close beach quiet almost like till really right water take money dont give bought back bar like glass price really high price satisfied breakfast start till,0.2825
Verblijfpark Ardinam,8.25,book bedroom chalet caravan private toilet shower shower hot water wash bucket get compensation tough luck beg get deposit back also awkward problem really time take lack accurate feedback communication accommodation clean spacious well host kindly meet u flight back area definitely stay great place short holiday nice well mobile place nice playground swim pool addition good location close various work least chalet maybe well area nice practical chalet mobile house everything perfectly clean quiet environment fantastic location perfect place also longer holiday unfortunately try pool cold rainy day end plan go back next summer,0.34750000000000003
